transaction_type,fraud_status,step,amount_bin,transaction_count
PAYMENT,Legitimate,288,"50,001-100,000",550
PAYMENT,Legitimate,288,"501-1,000",27
TRANSFER,Fraud,288,"1,000,001+",1
TRANSFER,Fraud,288,"10,001-50,000",3
TRANSFER,Fraud,288,"500,001-1,000,000",1
TRANSFER,Legitimate,288,"1,000,001+",111
TRANSFER,Legitimate,288,"1,001-5,000",2
TRANSFER,Legitimate,288,"10,001-50,000",19
TRANSFER,Legitimate,288,"100,001-500,000",118
TRANSFER,Legitimate,288,"5,001-10,000",3
TRANSFER,Legitimate,288,"50,001-100,000",29
TRANSFER,Legitimate,288,"500,001-1,000,000",61
CASH_IN,Legitimate,289,"1,001-5,000",4
CASH_IN,Legitimate,289,"10,001-50,000",30
CASH_IN,Legitimate,289,"100,001-500,000",125
CASH_IN,Legitimate,289,"5,001-10,000",5
CASH_IN,Legitimate,289,"50,001-100,000",48
CASH_IN,Legitimate,289,"500,001-1,000,000",8
CASH_OUT,Fraud,289,"1,001-5,000",1
CASH_OUT,Fraud,289,"10,001-50,000",2
CASH_OUT,Fraud,289,"100,001-500,000",1
CASH_OUT,Fraud,289,"50,001-100,000",1
CASH_OUT,Fraud,289,"500,001-1,000,000",1
CASH_OUT,Legitimate,289,"1,001-5,000",2
CASH_OUT,Legitimate,289,"10,001-50,000",19
CASH_OUT,Legitimate,289,"100,001-500,000",118
CASH_OUT,Legitimate,289,"5,001-10,000",5
CASH_OUT,Legitimate,289,"50,001-100,000",18
CASH_OUT,Legitimate,289,"500,001-1,000,000",8
DEBIT,Legitimate,289,0-100,1
DEBIT,Legitimate,289,"1,001-5,000",30
DEBIT,Legitimate,289,101-500,4
DEBIT,Legitimate,289,"5,001-10,000",14
DEBIT,Legitimate,289,"501-1,000",9
PAYMENT,Legitimate,289,0-100,7
PAYMENT,Legitimate,289,"1,001-5,000",303
PAYMENT,Legitimate,289,"10,001-50,000",233
PAYMENT,Legitimate,289,"100,001-500,000",2
PAYMENT,Legitimate,289,101-500,29
PAYMENT,Legitimate,289,"5,001-10,000",247
PAYMENT,Legitimate,289,"50,001-100,000",31
PAYMENT,Legitimate,289,"501-1,000",37
TRANSFER,Fraud,289,"1,001-5,000",1
TRANSFER,Fraud,289,"10,001-50,000",2
TRANSFER,Fraud,289,"100,001-500,000",1
TRANSFER,Fraud,289,"50,001-100,000",1
TRANSFER,Fraud,289,"500,001-1,000,000",1
TRANSFER,Legitimate,289,"1,000,001+",22
TRANSFER,Legitimate,289,"10,001-50,000",8
TRANSFER,Legitimate,289,"100,001-500,000",30
TRANSFER,Legitimate,289,"5,001-10,000",1
TRANSFER,Legitimate,289,"50,001-100,000",13
TRANSFER,Legitimate,289,"500,001-1,000,000",14
CASH_IN,Legitimate,290,"1,001-5,000",1
CASH_IN,Legitimate,290,"10,001-50,000",14
CASH_IN,Legitimate,290,"100,001-500,000",103
CASH_IN,Legitimate,290,"5,001-10,000",3
CASH_IN,Legitimate,290,"50,001-100,000",22
CASH_IN,Legitimate,290,"500,001-1,000,000",4
CASH_OUT,Fraud,290,"1,000,001+",1
CASH_OUT,Fraud,290,"1,001-5,000",1
CASH_OUT,Fraud,290,"100,001-500,000",1
CASH_OUT,Fraud,290,"500,001-1,000,000",1
CASH_OUT,Legitimate,290,"1,001-5,000",1
CASH_OUT,Legitimate,290,"10,001-50,000",4
CASH_OUT,Legitimate,290,"100,001-500,000",29
CASH_OUT,Legitimate,290,"50,001-100,000",10
CASH_OUT,Legitimate,290,"500,001-1,000,000",1
DEBIT,Legitimate,290,"1,001-5,000",13
DEBIT,Legitimate,290,"10,001-50,000",3
DEBIT,Legitimate,290,101-500,2
DEBIT,Legitimate,290,"5,001-10,000",9
DEBIT,Legitimate,290,"501-1,000",3
PAYMENT,Legitimate,290,0-100,6
PAYMENT,Legitimate,290,"1,001-5,000",112
PAYMENT,Legitimate,290,"10,001-50,000",54
PAYMENT,Legitimate,290,101-500,13
PAYMENT,Legitimate,290,"5,001-10,000",39
PAYMENT,Legitimate,290,"50,001-100,000",10
PAYMENT,Legitimate,290,"501-1,000",7
TRANSFER,Fraud,290,"1,000,001+",1
TRANSFER,Fraud,290,"1,001-5,000",1
TRANSFER,Fraud,290,"100,001-500,000",1
TRANSFER,Fraud,290,"500,001-1,000,000",1
TRANSFER,Legitimate,290,"1,000,001+",3
TRANSFER,Legitimate,290,"100,001-500,000",7
TRANSFER,Legitimate,290,"5,001-10,000",2
TRANSFER,Legitimate,290,"50,001-100,000",3
TRANSFER,Legitimate,290,"500,001-1,000,000",1
CASH_OUT,Fraud,291,"1,000,001+",2
CASH_OUT,Fraud,291,"10,001-50,000",1
CASH_OUT,Fraud,291,"100,001-500,000",1
CASH_OUT,Fraud,291,"50,001-100,000",1
CASH_OUT,Legitimate,291,"100,001-500,000",7
CASH_OUT,Legitimate,291,"5,001-10,000",1
CASH_OUT,Legitimate,291,"50,001-100,000",1
CASH_OUT,Legitimate,291,"500,001-1,000,000",1
PAYMENT,Legitimate,291,0-100,2
PAYMENT,Legitimate,291,"1,001-5,000",5
PAYMENT,Legitimate,291,"10,001-50,000",3
PAYMENT,Legitimate,291,"5,001-10,000",1
PAYMENT,Legitimate,291,"501-1,000",2
TRANSFER,Fraud,291,"1,000,001+",2
TRANSFER,Fraud,291,"10,001-50,000",1
TRANSFER,Fraud,291,"100,001-500,000",1
TRANSFER,Fraud,291,"50,001-100,000",1
TRANSFER,Legitimate,291,"1,000,001+",4
TRANSFER,Legitimate,291,"100,001-500,000",5
TRANSFER,Legitimate,291,"500,001-1,000,000",2
CASH_OUT,Fraud,292,"1,000,001+",1
CASH_OUT,Fraud,292,"10,001-50,000",2
CASH_OUT,Fraud,292,"100,001-500,000",1
TRANSFER,Fraud,292,"1,000,001+",1
TRANSFER,Fraud,292,"10,001-50,000",2
TRANSFER,Fraud,292,"100,001-500,000",1
CASH_OUT,Fraud,293,"100,001-500,000",1
CASH_OUT,Fraud,293,"500,001-1,000,000",1
TRANSFER,Fraud,293,"100,001-500,000",1
TRANSFER,Fraud,293,"500,001-1,000,000",1
CASH_OUT,Fraud,294,"1,000,001+",2
CASH_OUT,Fraud,294,"10,001-50,000",1
CASH_OUT,Fraud,294,"100,001-500,000",3
CASH_OUT,Fraud,294,"50,001-100,000",2
CASH_OUT,Fraud,294,"500,001-1,000,000",1
TRANSFER,Fraud,294,"1,000,001+",2
TRANSFER,Fraud,294,"10,001-50,000",1
TRANSFER,Fraud,294,"100,001-500,000",3
TRANSFER,Fraud,294,"50,001-100,000",2
TRANSFER,Fraud,294,"500,001-1,000,000",1
CASH_OUT,Fraud,295,"1,000,001+",2
CASH_OUT,Fraud,295,"100,001-500,000",2
CASH_OUT,Fraud,295,"5,001-10,000",1
TRANSFER,Fraud,295,"1,000,001+",2
TRANSFER,Fraud,295,"100,001-500,000",2
TRANSFER,Fraud,295,"5,001-10,000",1
CASH_OUT,Fraud,296,"1,000,001+",4
CASH_OUT,Fraud,296,"10,001-50,000",1
CASH_OUT,Fraud,296,"100,001-500,000",3
CASH_OUT,Fraud,296,"500,001-1,000,000",3
TRANSFER,Fraud,296,"1,000,001+",4
TRANSFER,Fraud,296,"10,001-50,000",1
TRANSFER,Fraud,296,"100,001-500,000",3
TRANSFER,Fraud,296,"500,001-1,000,000",3
CASH_IN,Legitimate,297,"1,001-5,000",77
CASH_IN,Legitimate,297,"10,001-50,000",635
CASH_IN,Legitimate,297,"100,001-500,000",3119
CASH_IN,Legitimate,297,101-500,9
CASH_IN,Legitimate,297,"5,001-10,000",83
CASH_IN,Legitimate,297,"50,001-100,000",776
CASH_IN,Legitimate,297,"500,001-1,000,000",134
CASH_IN,Legitimate,297,"501-1,000",10
CASH_OUT,Fraud,297,"1,000,001+",3
CASH_OUT,Fraud,297,"50,001-100,000",1
CASH_OUT,Legitimate,297,0-100,5
CASH_OUT,Legitimate,297,"1,000,001+",1
CASH_OUT,Legitimate,297,"1,001-5,000",86
CASH_OUT,Legitimate,297,"10,001-50,000",778
CASH_OUT,Legitimate,297,"100,001-500,000",4688
CASH_OUT,Legitimate,297,101-500,7
CASH_OUT,Legitimate,297,"5,001-10,000",80
CASH_OUT,Legitimate,297,"50,001-100,000",1085
CASH_OUT,Legitimate,297,"500,001-1,000,000",275
CASH_OUT,Legitimate,297,"501-1,000",8
DEBIT,Legitimate,297,0-100,1
DEBIT,Legitimate,297,"1,001-5,000",59
DEBIT,Legitimate,297,"10,001-50,000",7
DEBIT,Legitimate,297,101-500,2
DEBIT,Legitimate,297,"5,001-10,000",27
DEBIT,Legitimate,297,"501-1,000",6
PAYMENT,Legitimate,297,0-100,22
PAYMENT,Legitimate,297,"1,001-5,000",812
PAYMENT,Legitimate,297,"10,001-50,000",4228
PAYMENT,Legitimate,297,"100,001-500,000",21
PAYMENT,Legitimate,297,101-500,69
PAYMENT,Legitimate,297,"5,001-10,000",875
PAYMENT,Legitimate,297,"50,001-100,000",797
PAYMENT,Legitimate,297,"501-1,000",82
TRANSFER,Fraud,297,"1,000,001+",3
TRANSFER,Fraud,297,"50,001-100,000",1
TRANSFER,Legitimate,297,"1,000,001+",856
TRANSFER,Legitimate,297,"1,001-5,000",5
TRANSFER,Legitimate,297,"10,001-50,000",39
TRANSFER,Legitimate,297,"100,001-500,000",381
TRANSFER,Legitimate,297,"5,001-10,000",3
TRANSFER,Legitimate,297,"50,001-100,000",49
TRANSFER,Legitimate,297,"500,001-1,000,000",403
TRANSFER,Legitimate,297,"501-1,000",1
CASH_IN,Legitimate,298,0-100,3
CASH_IN,Legitimate,298,"1,000,001+",1
CASH_IN,Legitimate,298,"1,001-5,000",95
CASH_IN,Legitimate,298,"10,001-50,000",873
CASH_IN,Legitimate,298,"100,001-500,000",4477
CASH_IN,Legitimate,298,101-500,12
CASH_IN,Legitimate,298,"5,001-10,000",107
CASH_IN,Legitimate,298,"50,001-100,000",1173
CASH_IN,Legitimate,298,"500,001-1,000,000",170
CASH_IN,Legitimate,298,"501-1,000",13
CASH_OUT,Fraud,298,"10,001-50,000",1
CASH_OUT,Fraud,298,"100,001-500,000",1
CASH_OUT,Legitimate,298,0-100,3
CASH_OUT,Legitimate,298,"1,001-5,000",117
CASH_OUT,Legitimate,298,"10,001-50,000",1218
CASH_OUT,Legitimate,298,"100,001-500,000",7240
CASH_OUT,Legitimate,298,101-500,13
CASH_OUT,Legitimate,298,"5,001-10,000",144
CASH_OUT,Legitimate,298,"50,001-100,000",1675
CASH_OUT,Legitimate,298,"500,001-1,000,000",350
CASH_OUT,Legitimate,298,"501-1,000",20
DEBIT,Legitimate,298,0-100,1
DEBIT,Legitimate,298,"1,001-5,000",60
DEBIT,Legitimate,298,"10,001-50,000",19
DEBIT,Legitimate,298,101-500,6
DEBIT,Legitimate,298,"5,001-10,000",30
DEBIT,Legitimate,298,"50,001-100,000",3
DEBIT,Legitimate,298,"501-1,000",4
PAYMENT,Legitimate,298,0-100,31
PAYMENT,Legitimate,298,"1,001-5,000",1013
PAYMENT,Legitimate,298,"10,001-50,000",5508
PAYMENT,Legitimate,298,"100,001-500,000",39
PAYMENT,Legitimate,298,101-500,92
PAYMENT,Legitimate,298,"5,001-10,000",1268
PAYMENT,Legitimate,298,"50,001-100,000",1045
PAYMENT,Legitimate,298,"501-1,000",133
TRANSFER,Fraud,298,"10,001-50,000",1
TRANSFER,Fraud,298,"100,001-500,000",1
TRANSFER,Legitimate,298,"1,000,001+",1398
TRANSFER,Legitimate,298,"1,001-5,000",11
TRANSFER,Legitimate,298,"10,001-50,000",75
TRANSFER,Legitimate,298,"100,001-500,000",563
TRANSFER,Legitimate,298,"5,001-10,000",9
TRANSFER,Legitimate,298,"50,001-100,000",72
TRANSFER,Legitimate,298,"500,001-1,000,000",491
CASH_IN,Legitimate,299,0-100,4
CASH_IN,Legitimate,299,"1,001-5,000",83
CASH_IN,Legitimate,299,"10,001-50,000",964
CASH_IN,Legitimate,299,"100,001-500,000",4975
CASH_IN,Legitimate,299,101-500,7
CASH_IN,Legitimate,299,"5,001-10,000",120
CASH_IN,Legitimate,299,"50,001-100,000",1190
CASH_IN,Legitimate,299,"500,001-1,000,000",145
CASH_IN,Legitimate,299,"501-1,000",12
CASH_OUT,Fraud,299,"1,000,001+",3
CASH_OUT,Fraud,299,"500,001-1,000,000",2
CASH_OUT,Legitimate,299,0-100,3
CASH_OUT,Legitimate,299,"1,001-5,000",122
CASH_OUT,Legitimate,299,"10,001-50,000",1412
CASH_OUT,Legitimate,299,"100,001-500,000",7649
CASH_OUT,Legitimate,299,101-500,8
CASH_OUT,Legitimate,299,"5,001-10,000",158
CASH_OUT,Legitimate,299,"50,001-100,000",1765
CASH_OUT,Legitimate,299,"500,001-1,000,000",413
CASH_OUT,Legitimate,299,"501-1,000",12
DEBIT,Legitimate,299,0-100,1
DEBIT,Legitimate,299,"1,001-5,000",26
DEBIT,Legitimate,299,"10,001-50,000",70
DEBIT,Legitimate,299,"100,001-500,000",6
DEBIT,Legitimate,299,101-500,6
DEBIT,Legitimate,299,"5,001-10,000",24
DEBIT,Legitimate,299,"50,001-100,000",27
DEBIT,Legitimate,299,"501-1,000",7
PAYMENT,Legitimate,299,0-100,35
PAYMENT,Legitimate,299,"1,001-5,000",1319
PAYMENT,Legitimate,299,"10,001-50,000",6363
PAYMENT,Legitimate,299,"100,001-500,000",7
PAYMENT,Legitimate,299,101-500,145
PAYMENT,Legitimate,299,"5,001-10,000",1557
PAYMENT,Legitimate,299,"50,001-100,000",678
PAYMENT,Legitimate,299,"501-1,000",155
TRANSFER,Fraud,299,"1,000,001+",3
TRANSFER,Fraud,299,"500,001-1,000,000",2
TRANSFER,Legitimate,299,"1,000,001+",1250
TRANSFER,Legitimate,299,"1,001-5,000",7
TRANSFER,Legitimate,299,"10,001-50,000",65
TRANSFER,Legitimate,299,"100,001-500,000",551
TRANSFER,Legitimate,299,101-500,2
TRANSFER,Legitimate,299,"5,001-10,000",5
TRANSFER,Legitimate,299,"50,001-100,000",70
TRANSFER,Legitimate,299,"500,001-1,000,000",512
CASH_IN,Legitimate,300,0-100,1
CASH_IN,Legitimate,300,"1,001-5,000",78
CASH_IN,Legitimate,300,"10,001-50,000",923
CASH_IN,Legitimate,300,"100,001-500,000",4603
CASH_IN,Legitimate,300,101-500,7
CASH_IN,Legitimate,300,"5,001-10,000",116
CASH_IN,Legitimate,300,"50,001-100,000",1134
CASH_IN,Legitimate,300,"500,001-1,000,000",225
CASH_IN,Legitimate,300,"501-1,000",13
CASH_OUT,Fraud,300,"100,001-500,000",2
CASH_OUT,Fraud,300,"500,001-1,000,000",2
CASH_OUT,Legitimate,300,0-100,3
CASH_OUT,Legitimate,300,"1,001-5,000",127
CASH_OUT,Legitimate,300,"10,001-50,000",1480
CASH_OUT,Legitimate,300,"100,001-500,000",7653
CASH_OUT,Legitimate,300,101-500,14
CASH_OUT,Legitimate,300,"5,001-10,000",197
CASH_OUT,Legitimate,300,"50,001-100,000",1820
CASH_OUT,Legitimate,300,"500,001-1,000,000",342
CASH_OUT,Legitimate,300,"501-1,000",17
DEBIT,Legitimate,300,0-100,1
DEBIT,Legitimate,300,"1,001-5,000",68
DEBIT,Legitimate,300,"10,001-50,000",26
DEBIT,Legitimate,300,101-500,3
DEBIT,Legitimate,300,"5,001-10,000",61
DEBIT,Legitimate,300,"501-1,000",11
PAYMENT,Legitimate,300,0-100,30
PAYMENT,Legitimate,300,"1,001-5,000",1365
PAYMENT,Legitimate,300,"10,001-50,000",5963
PAYMENT,Legitimate,300,"100,001-500,000",4
PAYMENT,Legitimate,300,101-500,132
PAYMENT,Legitimate,300,"5,001-10,000",1608
PAYMENT,Legitimate,300,"50,001-100,000",477
PAYMENT,Legitimate,300,"501-1,000",156
TRANSFER,Fraud,300,"100,001-500,000",2
TRANSFER,Fraud,300,"500,001-1,000,000",2
TRANSFER,Legitimate,300,"1,000,001+",1218
TRANSFER,Legitimate,300,"1,001-5,000",5
TRANSFER,Legitimate,300,"10,001-50,000",60
TRANSFER,Legitimate,300,"100,001-500,000",607
TRANSFER,Legitimate,300,"5,001-10,000",6
TRANSFER,Legitimate,300,"50,001-100,000",65
TRANSFER,Legitimate,300,"500,001-1,000,000",549
CASH_IN,Legitimate,301,0-100,1
CASH_IN,Legitimate,301,"1,001-5,000",75
CASH_IN,Legitimate,301,"10,001-50,000",858
CASH_IN,Legitimate,301,"100,001-500,000",4495
CASH_IN,Legitimate,301,101-500,13
CASH_IN,Legitimate,301,"5,001-10,000",119
CASH_IN,Legitimate,301,"50,001-100,000",1070
CASH_IN,Legitimate,301,"500,001-1,000,000",164
CASH_IN,Legitimate,301,"501-1,000",12
CASH_OUT,Fraud,301,"100,001-500,000",1
CASH_OUT,Fraud,301,"50,001-100,000",1
CASH_OUT,Legitimate,301,0-100,5
CASH_OUT,Legitimate,301,"1,001-5,000",136
CASH_OUT,Legitimate,301,"10,001-50,000",1414
CASH_OUT,Legitimate,301,"100,001-500,000",7664
CASH_OUT,Legitimate,301,101-500,15
CASH_OUT,Legitimate,301,"5,001-10,000",167
CASH_OUT,Legitimate,301,"50,001-100,000",1764
CASH_OUT,Legitimate,301,"500,001-1,000,000",418
CASH_OUT,Legitimate,301,"501-1,000",16
DEBIT,Legitimate,301,"1,001-5,000",82
DEBIT,Legitimate,301,"10,001-50,000",23
DEBIT,Legitimate,301,101-500,7
DEBIT,Legitimate,301,"5,001-10,000",43
DEBIT,Legitimate,301,"501-1,000",16
PAYMENT,Legitimate,301,0-100,28
PAYMENT,Legitimate,301,"1,001-5,000",1345
PAYMENT,Legitimate,301,"10,001-50,000",5775
PAYMENT,Legitimate,301,"100,001-500,000",22
PAYMENT,Legitimate,301,101-500,147
PAYMENT,Legitimate,301,"5,001-10,000",1780
PAYMENT,Legitimate,301,"50,001-100,000",446
PAYMENT,Legitimate,301,"501-1,000",200
TRANSFER,Fraud,301,"100,001-500,000",1
TRANSFER,Fraud,301,"50,001-100,000",1
TRANSFER,Legitimate,301,"1,000,001+",1071
TRANSFER,Legitimate,301,"1,001-5,000",18
TRANSFER,Legitimate,301,"10,001-50,000",60
TRANSFER,Legitimate,301,"100,001-500,000",681
TRANSFER,Legitimate,301,101-500,3
TRANSFER,Legitimate,301,"5,001-10,000",5
TRANSFER,Legitimate,301,"50,001-100,000",97
TRANSFER,Legitimate,301,"500,001-1,000,000",622
CASH_IN,Legitimate,302,0-100,3
CASH_IN,Legitimate,302,"1,001-5,000",85
CASH_IN,Legitimate,302,"10,001-50,000",787
CASH_IN,Legitimate,302,"100,001-500,000",4295
CASH_IN,Legitimate,302,101-500,13
CASH_IN,Legitimate,302,"5,001-10,000",97
CASH_IN,Legitimate,302,"50,001-100,000",1094
CASH_IN,Legitimate,302,"500,001-1,000,000",179
CASH_IN,Legitimate,302,"501-1,000",10
CASH_OUT,Fraud,302,"1,000,001+",2
CASH_OUT,Fraud,302,"10,001-50,000",1
CASH_OUT,Fraud,302,"500,001-1,000,000",1
CASH_OUT,Legitimate,302,0-100,1
CASH_OUT,Legitimate,302,"1,001-5,000",103
CASH_OUT,Legitimate,302,"10,001-50,000",1259
CASH_OUT,Legitimate,302,"100,001-500,000",7176
CASH_OUT,Legitimate,302,101-500,22
CASH_OUT,Legitimate,302,"5,001-10,000",145
CASH_OUT,Legitimate,302,"50,001-100,000",1682
CASH_OUT,Legitimate,302,"500,001-1,000,000",341
CASH_OUT,Legitimate,302,"501-1,000",15
DEBIT,Legitimate,302,0-100,4
DEBIT,Legitimate,302,"1,001-5,000",110
DEBIT,Legitimate,302,"10,001-50,000",4
DEBIT,Legitimate,302,101-500,11
DEBIT,Legitimate,302,"5,001-10,000",40
DEBIT,Legitimate,302,"501-1,000",13
PAYMENT,Legitimate,302,0-100,41
PAYMENT,Legitimate,302,"1,001-5,000",1521
PAYMENT,Legitimate,302,"10,001-50,000",4948
PAYMENT,Legitimate,302,"100,001-500,000",43
PAYMENT,Legitimate,302,101-500,143
PAYMENT,Legitimate,302,"5,001-10,000",1723
PAYMENT,Legitimate,302,"50,001-100,000",552
PAYMENT,Legitimate,302,"501-1,000",180
TRANSFER,Fraud,302,"1,000,001+",2
TRANSFER,Fraud,302,"10,001-50,000",1
TRANSFER,Fraud,302,"500,001-1,000,000",1
TRANSFER,Legitimate,302,"1,000,001+",972
TRANSFER,Legitimate,302,"1,001-5,000",11
TRANSFER,Legitimate,302,"10,001-50,000",64
TRANSFER,Legitimate,302,"100,001-500,000",685
TRANSFER,Legitimate,302,"5,001-10,000",5
TRANSFER,Legitimate,302,"50,001-100,000",103
TRANSFER,Legitimate,302,"500,001-1,000,000",638
TRANSFER,Legitimate,302,"501-1,000",1
CASH_IN,Legitimate,303,0-100,3
CASH_IN,Legitimate,303,"1,001-5,000",60
CASH_IN,Legitimate,303,"10,001-50,000",708
CASH_IN,Legitimate,303,"100,001-500,000",3857
CASH_IN,Legitimate,303,101-500,6
CASH_IN,Legitimate,303,"5,001-10,000",104
CASH_IN,Legitimate,303,"50,001-100,000",933
CASH_IN,Legitimate,303,"500,001-1,000,000",167
CASH_IN,Legitimate,303,"501-1,000",7
CASH_OUT,Fraud,303,"1,000,001+",3
CASH_OUT,Fraud,303,"100,001-500,000",3
CASH_OUT,Fraud,303,"500,001-1,000,000",1
CASH_OUT,Legitimate,303,0-100,4
CASH_OUT,Legitimate,303,"1,001-5,000",99
CASH_OUT,Legitimate,303,"10,001-50,000",1050
CASH_OUT,Legitimate,303,"100,001-500,000",5888
CASH_OUT,Legitimate,303,101-500,12
CASH_OUT,Legitimate,303,"5,001-10,000",132
CASH_OUT,Legitimate,303,"50,001-100,000",1289
CASH_OUT,Legitimate,303,"500,001-1,000,000",354
CASH_OUT,Legitimate,303,"501-1,000",12
DEBIT,Legitimate,303,0-100,4
DEBIT,Legitimate,303,"1,001-5,000",50
DEBIT,Legitimate,303,"10,001-50,000",35
DEBIT,Legitimate,303,101-500,10
DEBIT,Legitimate,303,"5,001-10,000",49
DEBIT,Legitimate,303,"501-1,000",12
PAYMENT,Legitimate,303,0-100,23
PAYMENT,Legitimate,303,"1,001-5,000",1044
PAYMENT,Legitimate,303,"10,001-50,000",4389
PAYMENT,Legitimate,303,"100,001-500,000",71
PAYMENT,Legitimate,303,101-500,98
PAYMENT,Legitimate,303,"5,001-10,000",1172
PAYMENT,Legitimate,303,"50,001-100,000",838
PAYMENT,Legitimate,303,"501-1,000",110
TRANSFER,Fraud,303,"1,000,001+",3
TRANSFER,Fraud,303,"100,001-500,000",3
TRANSFER,Fraud,303,"500,001-1,000,000",1
TRANSFER,Legitimate,303,"1,000,001+",923
TRANSFER,Legitimate,303,"1,001-5,000",7
TRANSFER,Legitimate,303,"10,001-50,000",79
TRANSFER,Legitimate,303,"100,001-500,000",542
TRANSFER,Legitimate,303,"5,001-10,000",6
TRANSFER,Legitimate,303,"50,001-100,000",73
TRANSFER,Legitimate,303,"500,001-1,000,000",478
TRANSFER,Legitimate,303,"501-1,000",2
CASH_IN,Legitimate,304,0-100,2
CASH_IN,Legitimate,304,"1,001-5,000",71
CASH_IN,Legitimate,304,"10,001-50,000",808
CASH_IN,Legitimate,304,"100,001-500,000",3889
CASH_IN,Legitimate,304,101-500,7
CASH_IN,Legitimate,304,"5,001-10,000",93
CASH_IN,Legitimate,304,"50,001-100,000",1083
CASH_IN,Legitimate,304,"500,001-1,000,000",106
CASH_IN,Legitimate,304,"501-1,000",6
CASH_OUT,Fraud,304,"10,001-50,000",1
CASH_OUT,Legitimate,304,0-100,3
CASH_OUT,Legitimate,304,"1,001-5,000",95
CASH_OUT,Legitimate,304,"10,001-50,000",1125
CASH_OUT,Legitimate,304,"100,001-500,000",6074
CASH_OUT,Legitimate,304,101-500,14
CASH_OUT,Legitimate,304,"5,001-10,000",122
CASH_OUT,Legitimate,304,"50,001-100,000",1409
CASH_OUT,Legitimate,304,"500,001-1,000,000",282
CASH_OUT,Legitimate,304,"501-1,000",10
DEBIT,Legitimate,304,0-100,3
DEBIT,Legitimate,304,"1,001-5,000",94
DEBIT,Legitimate,304,"10,001-50,000",10
DEBIT,Legitimate,304,101-500,6
DEBIT,Legitimate,304,"5,001-10,000",31
DEBIT,Legitimate,304,"501-1,000",20
PAYMENT,Legitimate,304,0-100,25
PAYMENT,Legitimate,304,"1,001-5,000",1360
PAYMENT,Legitimate,304,"10,001-50,000",4452
PAYMENT,Legitimate,304,"100,001-500,000",3
PAYMENT,Legitimate,304,101-500,126
PAYMENT,Legitimate,304,"5,001-10,000",1579
PAYMENT,Legitimate,304,"50,001-100,000",189
PAYMENT,Legitimate,304,"501-1,000",139
TRANSFER,Fraud,304,"10,001-50,000",1
TRANSFER,Legitimate,304,"1,000,001+",2653
TRANSFER,Legitimate,304,"1,001-5,000",2
TRANSFER,Legitimate,304,"10,001-50,000",44
TRANSFER,Legitimate,304,"100,001-500,000",386
TRANSFER,Legitimate,304,"5,001-10,000",4
TRANSFER,Legitimate,304,"50,001-100,000",50
TRANSFER,Legitimate,304,"500,001-1,000,000",320
CASH_IN,Legitimate,305,0-100,1
CASH_IN,Legitimate,305,"1,000,001+",1
CASH_IN,Legitimate,305,"1,001-5,000",98
CASH_IN,Legitimate,305,"10,001-50,000",950
CASH_IN,Legitimate,305,"100,001-500,000",5037
CASH_IN,Legitimate,305,101-500,10
CASH_IN,Legitimate,305,"5,001-10,000",132
CASH_IN,Legitimate,305,"50,001-100,000",1243
CASH_IN,Legitimate,305,"500,001-1,000,000",154
CASH_IN,Legitimate,305,"501-1,000",7
CASH_OUT,Fraud,305,"1,000,001+",4
CASH_OUT,Fraud,305,"10,001-50,000",1
CASH_OUT,Fraud,305,"100,001-500,000",2
CASH_OUT,Legitimate,305,0-100,1
CASH_OUT,Legitimate,305,"1,001-5,000",159
CASH_OUT,Legitimate,305,"10,001-50,000",1601
CASH_OUT,Legitimate,305,"100,001-500,000",8463
CASH_OUT,Legitimate,305,101-500,19
CASH_OUT,Legitimate,305,"5,001-10,000",196
CASH_OUT,Legitimate,305,"50,001-100,000",2163
CASH_OUT,Legitimate,305,"500,001-1,000,000",338
CASH_OUT,Legitimate,305,"501-1,000",20
DEBIT,Legitimate,305,0-100,3
DEBIT,Legitimate,305,"1,001-5,000",107
DEBIT,Legitimate,305,"10,001-50,000",17
DEBIT,Legitimate,305,101-500,10
DEBIT,Legitimate,305,"5,001-10,000",66
DEBIT,Legitimate,305,"501-1,000",14
PAYMENT,Legitimate,305,0-100,33
PAYMENT,Legitimate,305,"1,001-5,000",1606
PAYMENT,Legitimate,305,"10,001-50,000",5996
PAYMENT,Legitimate,305,"100,001-500,000",3
PAYMENT,Legitimate,305,101-500,160
PAYMENT,Legitimate,305,"5,001-10,000",1886
PAYMENT,Legitimate,305,"50,001-100,000",356
PAYMENT,Legitimate,305,"501-1,000",195
TRANSFER,Fraud,305,"1,000,001+",4
TRANSFER,Fraud,305,"10,001-50,000",1
TRANSFER,Fraud,305,"100,001-500,000",2
TRANSFER,Legitimate,305,"1,000,001+",2209
TRANSFER,Legitimate,305,"1,001-5,000",4
TRANSFER,Legitimate,305,"10,001-50,000",74
TRANSFER,Legitimate,305,"100,001-500,000",641
TRANSFER,Legitimate,305,101-500,1
TRANSFER,Legitimate,305,"5,001-10,000",9
TRANSFER,Legitimate,305,"50,001-100,000",99
TRANSFER,Legitimate,305,"500,001-1,000,000",498
TRANSFER,Legitimate,305,"501-1,000",1
CASH_IN,Legitimate,306,0-100,1
CASH_IN,Legitimate,306,"1,001-5,000",134
CASH_IN,Legitimate,306,"10,001-50,000",1333
CASH_IN,Legitimate,306,"100,001-500,000",6352
CASH_IN,Legitimate,306,101-500,12
CASH_IN,Legitimate,306,"5,001-10,000",180
CASH_IN,Legitimate,306,"50,001-100,000",1709
